"","date","vwretd"
"901",2003-08-05,-0.015913
"902",2003-08-06,3.1e-05
"903",2003-08-07,0.005845
"904",2003-08-08,0.003421
"905",2003-08-11,0.004933
"906",2003-08-12,0.010299
"907",2003-08-13,-0.004396
"908",2003-08-14,0.005485
"909",2003-08-15,0.001097
"910",2003-08-18,0.009742
"911",2003-08-19,0.004374
"912",2003-08-20,-0.0012
"913",2003-08-21,0.0043
"914",2003-08-22,-0.010071
"915",2003-08-25,-0.000861
"916",2003-08-26,0.003082
"917",2003-08-27,0.002067
"918",2003-08-28,0.007012
"919",2003-08-29,0.005252
"920",2003-09-02,0.013285
"921",2003-09-03,0.004633
"922",2003-09-04,0.002509
"923",2003-09-05,-0.005392
"924",2003-09-08,0.010332
"925",2003-09-09,-0.007523
"926",2003-09-10,-0.013316
"927",2003-09-11,0.005893
"928",2003-09-12,0.002416
"929",2003-09-15,-0.00341
"930",2003-09-16,0.013478
"931",2003-09-17,-0.002289
"932",2003-09-18,0.011918
"933",2003-09-19,-0.001433
"934",2003-09-22,-0.01224
"935",2003-09-23,0.006262
"936",2003-09-24,-0.017653
"937",2003-09-25,-0.008074
"938",2003-09-26,-0.008389
"939",2003-09-29,0.009705
"940",2003-09-30,-0.009054
"941",2003-10-01,0.020888
"942",2003-10-02,0.003326
"943",2003-10-03,0.009717
"944",2003-10-06,0.005163
"945",2003-10-07,0.004998
"946",2003-10-08,-0.004394
"947",2003-10-09,0.005326
"948",2003-10-10,0.00014
"949",2003-10-13,0.007721
"950",2003-10-14,0.004395
"951",2003-10-15,-0.003325
"952",2003-10-16,0.003658
"953",2003-10-17,-0.010804
"954",2003-10-20,0.003713
"955",2003-10-21,0.002752
"956",2003-10-22,-0.014458
"957",2003-10-23,0.001176
"958",2003-10-24,-0.004248
"959",2003-10-27,0.004134
"960",2003-10-28,0.015113
"961",2003-10-29,0.002859
"962",2003-10-30,-0.000955
"963",2003-10-31,0.002428
"964",2003-11-03,0.008873
"965",2003-11-04,-0.003714
"966",2003-11-05,-0.000578
"967",2003-11-06,0.005487
"968",2003-11-07,-0.002324
"969",2003-11-10,-0.007259
"970",2003-11-11,-0.002055
"971",2003-11-12,0.013367
"972",2003-11-13,0.00051
"973",2003-11-14,-0.007764
"974",2003-11-17,-0.007164
"975",2003-11-18,-0.007721
"976",2003-11-19,0.007142
"977",2003-11-20,-0.007335
"978",2003-11-21,0.001907
"979",2003-11-24,0.016013
"980",2003-11-25,0.00344
"981",2003-11-26,0.004616
"982",2003-11-28,0.001486
"983",2003-12-01,0.010917
"984",2003-12-02,-0.002278
"985",2003-12-03,-0.002715
"986",2003-12-04,0.002376
"987",2003-12-05,-0.006926
"988",2003-12-08,0.006418
"989",2003-12-09,-0.008974
"990",2003-12-10,-0.003182
"991",2003-12-11,0.012812
"992",2003-12-12,0.00344
"993",2003-12-15,-0.007059
"994",2003-12-16,0.004763
"995",2003-12-17,0.001536
"996",2003-12-18,0.012222
"997",2003-12-19,-0.000445
"998",2003-12-22,0.003886
"999",2003-12-23,0.003668
"1000",2003-12-24,-0.001081
"1001",2003-12-26,0.001947
"1002",2003-12-29,0.012792
"1003",2003-12-30,0.000757
"1004",2003-12-31,3.2e-05
"1005",2004-01-02,-0.000784
"1006",2004-01-05,0.012269
"1007",2004-01-06,0.001951
"1008",2004-01-07,0.002716
"1009",2004-01-08,0.004865
"1010",2004-01-09,-0.006234
"1011",2004-01-12,0.005251
"1012",2004-01-13,-0.004591
"1013",2004-01-14,0.007248
"1014",2004-01-15,0.001138
"1015",2004-01-16,0.00697
"1016",2004-01-20,0.002584
"1017",2004-01-21,0.005595
"1018",2004-01-22,-0.002894
"1019",2004-01-23,-0.00138
"1020",2004-01-26,0.010493
"1021",2004-01-27,-0.008574
"1022",2004-01-28,-0.014189
"1023",2004-01-29,0.001361
"1024",2004-01-30,-0.000614
"1025",2004-02-02,0.002927
"1026",2004-02-03,0.000126
"1027",2004-02-04,-0.009916
"1028",2004-02-05,0.002283
"1029",2004-02-06,0.014345
"1030",2004-02-09,-0.000402
"1031",2004-02-10,0.005805
"1032",2004-02-11,0.010254
"1033",2004-02-12,-0.004532
"1034",2004-02-13,-0.00532
"1035",2004-02-17,0.009798
"1036",2004-02-18,-0.004464
"1037",2004-02-19,-0.005332
"1038",2004-02-20,-0.003538
"1039",2004-02-23,-0.005033
"1040",2004-02-24,-0.000969
"1041",2004-02-25,0.005125
"1042",2004-02-26,0.002933
"1043",2004-02-27,0.00157
"1044",2004-03-01,0.010243
"1045",2004-03-02,-0.005624
"1046",2004-03-03,0.001209
"1047",2004-03-04,0.004571
"1048",2004-03-05,0.002974
"1049",2004-03-08,-0.008043
"1050",2004-03-09,-0.006631
"1051",2004-03-10,-0.015184
"1052",2004-03-11,-0.013977
"1053",2004-03-12,0.012795
"1054",2004-03-15,-0.015556
"1055",2004-03-16,0.004603
"1056",2004-03-17,0.012464
"1057",2004-03-18,-0.001498
"1058",2004-03-19,-0.009448
"1059",2004-03-22,-0.014014
"1060",2004-03-23,-0.000691
"1061",2004-03-24,-0.003338
"1062",2004-03-25,0.016648
"1063",2004-03-26,0.000327
"1064",2004-03-29,0.013132
"1065",2004-03-30,0.005163
"1066",2004-03-31,0.000196
"1067",2004-04-01,0.006667
"1068",2004-04-02,0.008538
"1069",2004-04-05,0.006553
"1070",2004-04-06,-0.003434
"1071",2004-04-07,-0.00429
"1072",2004-04-08,-0.001908
"1073",2004-04-12,0.003994
"1074",2004-04-13,-0.014956
"1075",2004-04-14,-0.003373
"1076",2004-04-15,-3.9e-05
"1077",2004-04-16,0.004913
"1078",2004-04-19,0.002221
"1079",2004-04-20,-0.015416
"1080",2004-04-21,0.005474
"1081",2004-04-22,0.014456
"1082",2004-04-23,-0.000319
"1083",2004-04-26,-0.003138
"1084",2004-04-27,0.001199
"1085",2004-04-28,-0.0158
"1086",2004-04-29,-0.008753
"1087",2004-04-30,-0.006466
"1088",2004-05-03,0.008478
"1089",2004-05-04,0.003519
"1090",2004-05-05,0.002468
"1091",2004-05-06,-0.008363
"1092",2004-05-07,-0.015939
"1093",2004-05-10,-0.013774
"1094",2004-05-11,0.009884
"1095",2004-05-12,0.001178
"1096",2004-05-13,-0.000889
"1097",2004-05-14,-0.001343
"1098",2004-05-17,-0.010757
"1099",2004-05-18,0.007791
"1100",2004-05-19,-0.001139
"1101",2004-05-20,0.000381
"1102",2004-05-21,0.004478
"1103",2004-05-24,0.003686
"1104",2004-05-25,0.016309
"1105",2004-05-26,0.002682
"1106",2004-05-27,0.005656
"1107",2004-05-28,0.000307
"1108",2004-06-01,0.001364
"1109",2004-06-02,0.002955
"1110",2004-06-03,-0.008524
"1111",2004-06-04,0.006046
"1112",2004-06-07,0.015589
"1113",2004-06-08,0.000582
"1114",2004-06-09,-0.010733
"1115",2004-06-10,0.00358
"1116",2004-06-14,-0.011044
"1117",2004-06-15,0.008004
"1118",2004-06-16,0.001358
"1119",2004-06-17,-0.000449
"1120",2004-06-18,0.002184
"1121",2004-06-21,-0.003711
"1122",2004-06-22,0.00383
"1123",2004-06-23,0.008835
"1124",2004-06-24,-0.001968
"1125",2004-06-25,-0.00194
"1126",2004-06-28,-0.002301
"1127",2004-06-29,0.002696
"1128",2004-06-30,0.005474
"1129",2004-07-01,-0.009929
"1130",2004-07-02,-0.001833
"1131",2004-07-06,-0.009002
"1132",2004-07-07,0.001886
"1133",2004-07-08,-0.009185
"1134",2004-07-09,0.003273
"1135",2004-07-12,8.1e-05
"1136",2004-07-13,0.000549
"1137",2004-07-14,-0.002706
"1138",2004-07-15,-0.003322
"1139",2004-07-16,-0.004665
"1140",2004-07-19,-0.000594
"1141",2004-07-20,0.007463
"1142",2004-07-21,-0.014356
"1143",2004-07-22,0.00079
"1144",2004-07-23,-0.010177
"1145",2004-07-26,-0.004618
"1146",2004-07-27,0.010403
"1147",2004-07-28,-0.00016
"1148",2004-07-29,0.006617
"1149",2004-07-30,0.001476
"1150",2004-08-02,0.003532
"1151",2004-08-03,-0.006665
"1152",2004-08-04,-0.002274
"1153",2004-08-05,-0.015923
"1154",2004-08-06,-0.014952
"1155",2004-08-09,0.000136
"1156",2004-08-10,0.013192
"1157",2004-08-11,-0.003387
"1158",2004-08-12,-0.011634
"1159",2004-08-13,0.001956
"1160",2004-08-16,0.013976
"1161",2004-08-17,0.002929
"1162",2004-08-18,0.012863
"1163",2004-08-19,-0.003139
"1164",2004-08-20,0.008171
"1165",2004-08-23,-0.003444
"1166",2004-08-24,0.00058
"1167",2004-08-25,0.008004
"1168",2004-08-26,-0.00035
"1169",2004-08-27,0.002978
"1170",2004-08-30,-0.00813
"1171",2004-08-31,0.00509
"1172",2004-09-01,0.003415
"1173",2004-09-02,0.010564
"1174",2004-09-03,-0.004227
"1175",2004-09-07,0.007449
"1176",2004-09-08,-0.004534
"1177",2004-09-09,0.003149
"1178",2004-09-10,0.004984
"1179",2004-09-13,0.003109
"1180",2004-09-14,0.001931
"1181",2004-09-15,-0.006368
"1182",2004-09-16,0.004133
"1183",2004-09-17,0.003348
"1184",2004-09-20,-0.004637
"1185",2004-09-21,0.007498
"1186",2004-09-22,-0.012931
"1187",2004-09-23,-0.003453
"1188",2004-09-24,0.001526
"1189",2004-09-27,-0.006775
"1190",2004-09-28,0.00659
"1191",2004-09-29,0.004718
"1192",2004-09-30,0.001209
"1193",2004-10-01,0.014771
"1194",2004-10-04,0.00367
"1195",2004-10-05,-0.000539
"1196",2004-10-06,0.006917
"1197",2004-10-07,-0.010217
"1198",2004-10-08,-0.006684
"1199",2004-10-11,0.001698
"1200",2004-10-12,-0.002378
"1201",2004-10-13,-0.007334
"1202",2004-10-14,-0.008117
"1203",2004-10-15,0.004768
"1204",2004-10-18,0.004412
"1205",2004-10-19,-0.008645
"1206",2004-10-20,0.001836
"1207",2004-10-21,0.004427
"1208",2004-10-22,-0.009257
"1209",2004-10-25,-0.000108
"1210",2004-10-26,0.013014
"1211",2004-10-27,0.012508
"1212",2004-10-28,0.001125
"1213",2004-10-29,0.002335
"1214",2004-11-01,0.000818
"1215",2004-11-02,1.4e-05
"1216",2004-11-03,0.011655
"1217",2004-11-04,0.014329
"1218",2004-11-05,0.003812
"1219",2004-11-08,-0.001256
"1220",2004-11-09,0.000582
"1221",2004-11-10,0.000533
"1222",2004-11-11,0.008917
"1223",2004-11-12,0.00884
"1224",2004-11-15,0.000475
"1225",2004-11-16,-0.005987
"1226",2004-11-17,0.006101
"1227",2004-11-18,0.00017
"1228",2004-11-19,-0.00989
"1229",2004-11-22,0.006188
"1230",2004-11-23,0.000873
"1231",2004-11-24,0.005134
"1232",2004-11-26,0.001805
"1233",2004-11-29,-0.002265
"1234",2004-11-30,-0.003304
"1235",2004-12-01,0.014061
"1236",2004-12-02,-0.00162
"1237",2004-12-03,0.001251
"1238",2004-12-06,-0.001273
"1239",2004-12-07,-0.011598
"1240",2004-12-08,0.004093
"1241",2004-12-09,0.004163
"1242",2004-12-10,-0.000318
"1243",2004-12-13,0.008516
"1244",2004-12-14,0.004305
"1245",2004-12-15,0.003763
"1246",2004-12-16,-0.003268
"1247",2004-12-17,-0.004307
"1248",2004-12-20,-0.000797
"1249",2004-12-21,0.009004
"1250",2004-12-22,0.003479
"1251",2004-12-23,0.0011
"1252",2004-12-27,-0.003973
"1253",2004-12-28,0.008061
"1254",2004-12-29,0.000635
"1255",2004-12-30,0.000697
"1256",2004-12-31,-0.001006
"1257",2005-01-03,-0.010034
"1258",2005-01-04,-0.012805
"1259",2005-01-05,-0.006124
"1260",2005-01-06,0.003483
"1261",2005-01-07,-0.002217
"1262",2005-01-10,0.004212
"1263",2005-01-11,-0.006282
"1264",2005-01-12,0.004215
"1265",2005-01-13,-0.006858
"1266",2005-01-14,0.00624
"1267",2005-01-18,0.009229
"1268",2005-01-19,-0.008926
"1269",2005-01-20,-0.007464
"1270",2005-01-21,-0.004617
"1271",2005-01-24,-0.004884
"1272",2005-01-25,0.002687
"1273",2005-01-26,0.006401
"1274",2005-01-27,0.000685
"1275",2005-01-28,-0.002823
"1276",2005-01-31,0.009458
"1277",2005-02-01,0.006835
"1278",2005-02-02,0.003886
"1279",2005-02-03,-0.002612
"1280",2005-02-04,0.010821
"1281",2005-02-07,-0.00133
"1282",2005-02-08,0.001189
"1283",2005-02-09,-0.008991
"1284",2005-02-10,0.004488
"1285",2005-02-11,0.00783
"1286",2005-02-14,0.001126
"1287",2005-02-15,0.002769
"1288",2005-02-16,0.001005
"1289",2005-02-17,-0.007124
"1290",2005-02-18,0.000171
"1291",2005-02-22,-0.013717
"1292",2005-02-23,0.004849
"1293",2005-02-24,0.007576
"1294",2005-02-25,0.009857
"1295",2005-02-28,-0.005807
"1296",2005-03-01,0.00539
"1297",2005-03-02,0.000326
"1298",2005-03-03,0.000449
"1299",2005-03-04,0.009633
"1300",2005-03-07,0.002398
"1301",2005-03-08,-0.004366
"1302",2005-03-09,-0.009488
"1303",2005-03-10,-0.000288
"1304",2005-03-11,-0.005027
"1305",2005-03-14,0.005694
"1306",2005-03-15,-0.00629
"1307",2005-03-16,-0.007743
"1308",2005-03-17,0.002437
"1309",2005-03-18,-0.00155
"1310",2005-03-21,-0.004379
"1311",2005-03-22,-0.008714
"1312",2005-03-23,-0.002604
"1313",2005-03-24,0.000349
"1314",2005-03-28,0.000872
"1315",2005-03-29,-0.008085
"1316",2005-03-30,0.013133
"1317",2005-03-31,0.001237
"1318",2005-04-01,-0.005488
"1319",2005-04-04,0.002121
"1320",2005-04-05,0.003686
"1321",2005-04-06,0.002551
"1322",2005-04-07,0.005288
"1323",2005-04-08,-0.008448
"1324",2005-04-11,-0.000777
"1325",2005-04-12,0.005017
"1326",2005-04-13,-0.011829
"1327",2005-04-14,-0.011059
"1328",2005-04-15,-0.015775
"1329",2005-04-18,0.003002
"1330",2005-04-19,0.008087
"1331",2005-04-20,-0.012649
"1332",2005-04-21,0.017855
"1333",2005-04-22,-0.00711
"1334",2005-04-25,0.008939
"1335",2005-04-26,-0.008554
"1336",2005-04-27,0.001882
"1337",2005-04-28,-0.011559
"1338",2005-04-29,0.010097
"1339",2005-05-02,0.005299
"1340",2005-05-03,-0.000979
"1341",2005-05-04,0.013061
"1342",2005-05-05,-0.001302
"1343",2005-05-06,-7.8e-05
"1344",2005-05-09,0.006436
"1345",2005-05-10,-0.009783
"1346",2005-05-11,0.003261
"1347",2005-05-12,-0.010554
"1348",2005-05-13,-0.005123
"1349",2005-05-16,0.009719
"1350",2005-05-17,0.006678
"1351",2005-05-18,0.011394
"1352",2005-05-19,0.004915
"1353",2005-05-20,-0.001387
"1354",2005-05-23,0.004614
"1355",2005-05-24,0.000438
"1356",2005-05-25,-0.004287
"1357",2005-05-26,0.006905
"1358",2005-05-27,0.002757
"1359",2005-05-31,-0.004247
"1360",2005-06-01,0.008958
"1361",2005-06-02,0.002239
"1362",2005-06-03,-0.00583
"1363",2005-06-06,0.00171
"1364",2005-06-07,3.6e-05
"1365",2005-06-08,-0.002303
"1366",2005-06-09,0.005718
"1367",2005-06-10,-0.001464
"1368",2005-06-13,0.002673
"1369",2005-06-14,0.003109
"1370",2005-06-15,0.002891
"1371",2005-06-16,0.00513
"1372",2005-06-17,0.003989
"1373",2005-06-20,-0.000817
"1374",2005-06-21,-0.001898
"1375",2005-06-22,0.001043
"1376",2005-06-23,-0.009884
"1377",2005-06-24,-0.006615
"1378",2005-06-27,-0.000434
"1379",2005-06-28,0.009693
"1380",2005-06-29,-0.000377
"1381",2005-06-30,-0.005901
"1382",2005-07-01,0.00372
"1383",2005-07-05,0.008493
"1384",2005-07-06,-0.006066
"1385",2005-07-07,0.002715
"1386",2005-07-08,0.011958
"1387",2005-07-11,0.007191
"1388",2005-07-12,0.002649
"1389",2005-07-13,-0.000214
"1390",2005-07-14,0.000447
"1391",2005-07-15,0.001
"1392",2005-07-18,-0.00475
"1393",2005-07-19,0.008029
"1394",2005-07-20,0.005585
"1395",2005-07-21,-0.006793
"1396",2005-07-22,0.005735
"1397",2005-07-25,-0.004223
"1398",2005-07-26,0.001937
"1399",2005-07-27,0.004465
"1400",2005-07-28,0.007127
"1401",2005-07-29,-0.006238
"1402",2005-08-01,0.002078
"1403",2005-08-02,0.007238
"1404",2005-08-03,-0.00018
"1405",2005-08-04,-0.007447
"1406",2005-08-05,-0.008487
"1407",2005-08-08,-0.003114
"1408",2005-08-09,0.005458
"1409",2005-08-10,-0.000374
"1410",2005-08-11,0.007422
"1411",2005-08-12,-0.005027
"1412",2005-08-15,0.002584
"1413",2005-08-16,-0.011451
"1414",2005-08-17,-0.000621
"1415",2005-08-18,-0.002088
"1416",2005-08-19,0.001963
"1417",2005-08-22,0.002572
"1418",2005-08-23,-0.002846
"1419",2005-08-24,-0.004397
"1420",2005-08-25,0.002226
"1421",2005-08-26,-0.006717
"1422",2005-08-29,0.006143
"1423",2005-08-30,-0.002326
"1424",2005-08-31,0.011704
"1425",2005-09-01,0.002395
"1426",2005-09-02,-0.003601
"1427",2005-09-06,0.011804
"1428",2005-09-07,0.00285
"1429",2005-09-08,-0.003348
"1430",2005-09-09,0.007809
"1431",2005-09-12,-0.000641
"1432",2005-09-13,-0.007076
"1433",2005-09-14,-0.003386
"1434",2005-09-15,-4.4e-05
"1435",2005-09-16,0.007278
"1436",2005-09-19,-0.004308
"1437",2005-09-20,-0.007402
"1438",2005-09-21,-0.009359
"1439",2005-09-22,0.002136
"1440",2005-09-23,0.001564
"1441",2005-09-26,0.002419
"1442",2005-09-27,-0.000294
"1443",2005-09-28,0.00101
"1444",2005-09-29,0.008593
"1445",2005-09-30,0.002438
"1446",2005-10-03,0.000359
"1447",2005-10-04,-0.009659
"1448",2005-10-05,-0.016797
"1449",2005-10-06,-0.006278
"1450",2005-10-07,0.004763
"1451",2005-10-10,-0.007354
"1452",2005-10-11,-0.00266
"1453",2005-10-12,-0.008149
"1454",2005-10-13,-0.002073
"1455",2005-10-14,0.009479
"1456",2005-10-17,0.003384
"1457",2005-10-18,-0.010903
"1458",2005-10-19,0.014065
"1459",2005-10-20,-0.014752
"1460",2005-10-21,0.003546
"1461",2005-10-24,0.016991
"1462",2005-10-25,-0.002063
"1463",2005-10-26,-0.004559
"1464",2005-10-27,-0.012109
"1465",2005-10-28,0.015056
"1466",2005-10-31,0.009498
"1467",2005-11-01,-0.002208
"1468",2005-11-02,0.01203
"1469",2005-11-03,0.004217
"1470",2005-11-04,-0.000369
"1471",2005-11-07,0.002347
"1472",2005-11-08,-0.003363
"1473",2005-11-09,0.001959
"1474",2005-11-10,0.006975
"1475",2005-11-11,0.003481
"1476",2005-11-14,-0.000808
"1477",2005-11-15,-0.004674
"1478",2005-11-16,0.001544
"1479",2005-11-17,0.01069
"1480",2005-11-18,0.004056
"1481",2005-11-21,0.006446
"1482",2005-11-22,0.005483
"1483",2005-11-23,0.003323
"1484",2005-11-25,0.002472
"1485",2005-11-28,-0.009953
"1486",2005-11-29,0.000318
"1487",2005-11-30,-0.004119
"1488",2005-12-01,0.013266
"1489",2005-12-02,0.001039
"1490",2005-12-05,-0.002597
"1491",2005-12-06,0.001563
"1492",2005-12-07,-0.004391
"1493",2005-12-08,0.000351
"1494",2005-12-09,0.002604
"1495",2005-12-12,0.001395
"1496",2005-12-13,0.004149
"1497",2005-12-14,0.003031
"1498",2005-12-15,-0.002831
"1499",2005-12-16,-0.002413
"1500",2005-12-19,-0.007145
"1501",2005-12-20,2.3e-05
"1502",2005-12-21,0.003791
"1503",2005-12-22,0.004623
"1504",2005-12-23,0.000984
"1505",2005-12-27,-0.009809
"1506",2005-12-28,0.002854
"1507",2005-12-29,-0.002344
"1508",2005-12-30,-0.004415
"1509",2006-01-03,0.016406
"1510",2006-01-04,0.005523
"1511",2006-01-05,-0.000334
"1512",2006-01-06,0.009805
"1513",2006-01-09,0.004312
"1514",2006-01-10,0.000989
"1515",2006-01-11,0.003204
"1516",2006-01-12,-0.006278
"1517",2006-01-13,0.001439
"1518",2006-01-17,-0.003421
"1519",2006-01-18,-0.004248
"1520",2006-01-19,0.007658
"1521",2006-01-20,-0.015943
"1522",2006-01-23,0.00315
"1523",2006-01-24,0.004175
"1524",2006-01-25,-0.002227
"1525",2006-01-26,0.008213
"1526",2006-01-27,0.007056
"1527",2006-01-30,0.001837
"1528",2006-01-31,-0.001529
"1529",2006-02-01,0.001468
"1530",2006-02-02,-0.008453
"1531",2006-02-03,-0.004871
"1532",2006-02-06,0.002139
"1533",2006-02-07,-0.01021
"1534",2006-02-08,0.006765
"1535",2006-02-09,-0.001717
"1536",2006-02-10,0.000948
"1537",2006-02-13,-0.004783
"1538",2006-02-14,0.009486
"1539",2006-02-15,0.003464
"1540",2006-02-16,0.007797
"1541",2006-02-17,-0.000569
"1542",2006-02-21,-0.002572
"1543",2006-02-22,0.006635
"1544",2006-02-23,-0.002801
"1545",2006-02-24,0.00234
"1546",2006-02-27,0.003461
"1547",2006-02-28,-0.009851
"1548",2006-03-01,0.009403
"1549",2006-03-02,-0.000446
"1550",2006-03-03,-0.001259
"1551",2006-03-06,-0.007394
"1552",2006-03-07,-0.005324
"1553",2006-03-08,0.000706
"1554",2006-03-09,-0.004217
"1555",2006-03-10,0.007387
"1556",2006-03-13,0.002782
"1557",2006-03-14,0.010217
"1558",2006-03-15,0.005301
"1559",2006-03-16,0.001687
"1560",2006-03-17,0.001372
"1561",2006-03-20,-0.001418
"1562",2006-03-21,-0.006708
"1563",2006-03-22,0.005976
"1564",2006-03-23,-0.001281
"1565",2006-03-24,0.002589
"1566",2006-03-27,-0.000986
"1567",2006-03-28,-0.005286
"1568",2006-03-29,0.009242
"1569",2006-03-30,-0.000607
"1570",2006-03-31,-0.002621
"1571",2006-04-03,0.00084
"1572",2006-04-04,0.005596
"1573",2006-04-05,0.004924
"1574",2006-04-06,-0.000825
"1575",2006-04-07,-0.009971
"1576",2006-04-10,0.000103
"1577",2006-04-11,-0.008218
"1578",2006-04-12,0.00173
"1579",2006-04-13,0.001237
"1580",2006-04-17,-0.0015
"1581",2006-04-18,0.017369
"1582",2006-04-19,0.004286
"1583",2006-04-20,-0.00082
"1584",2006-04-21,0.000196
"1585",2006-04-24,-0.002941
"1586",2006-04-25,-0.004011
"1587",2006-04-26,0.002145
"1588",2006-04-27,0.001845
"1589",2006-04-28,0.001336
"1590",2006-05-01,-0.003281
"1591",2006-05-02,0.006042
"1592",2006-05-03,-0.003151
"1593",2006-05-04,0.003972
"1594",2006-05-05,0.010548
"1595",2006-05-08,-0.000123
"1596",2006-05-09,0.000884
"1597",2006-05-10,-0.001461
"1598",2006-05-11,-0.013542
"1599",2006-05-12,-0.012833
"1600",2006-05-15,-0.001102
"1601",2006-05-16,-0.001033
"1602",2006-05-17,-0.017065
"1603",2006-05-18,-0.007167
"1604",2006-05-19,0.004179
"1605",2006-05-22,-0.006254
"1606",2006-05-23,-0.003447
"1607",2006-05-24,-0.000251
"1608",2006-05-25,0.013911
"1609",2006-05-26,0.00631
"1610",2006-05-30,-0.015231
"1611",2006-05-31,0.00934
"1612",2006-06-01,0.012579
"1613",2006-06-02,0.002584
"1614",2006-06-05,-0.018875
"1615",2006-06-06,-0.003566
"1616",2006-06-07,-0.006568
"1617",2006-06-08,-0.001106
"1618",2006-06-09,-0.003265
"1619",2006-06-12,-0.014845
"1620",2006-06-13,-0.013068
"1621",2006-06-14,0.005104
"1622",2006-06-15,0.023848
"1623",2006-06-16,-0.004451
"1624",2006-06-19,-0.010177
"1625",2006-06-20,-0.000519
"1626",2006-06-21,0.011788
"1627",2006-06-22,-0.004869
"1628",2006-06-23,0.000926
"1629",2006-06-26,0.005543
"1630",2006-06-27,-0.009672
"1631",2006-06-28,0.004934
"1632",2006-06-29,0.02362
"1633",2006-06-30,0.001016
"1634",2006-07-03,0.007911
"1635",2006-07-05,-0.008493
"1636",2006-07-06,0.002202
"1637",2006-07-07,-0.007512
"1638",2006-07-10,0.000428
"1639",2006-07-11,0.004158
"1640",2006-07-12,-0.010938
"1641",2006-07-13,-0.014147
"1642",2006-07-14,-0.005289
"1643",2006-07-17,-0.003578
"1644",2006-07-18,0.001632
"1645",2006-07-19,0.019847
"1646",2006-07-20,-0.011008
"1647",2006-07-21,-0.008937
"1648",2006-07-24,0.017719
"1649",2006-07-25,0.007591
"1650",2006-07-26,0.000335
"1651",2006-07-27,-0.005474
"1652",2006-07-28,0.013052
"1653",2006-07-31,-0.000515
"1654",2006-08-01,-0.005261
"1655",2006-08-02,0.006701
"1656",2006-08-03,0.002366
"1657",2006-08-04,-0.001169
"1658",2006-08-07,-0.003005
"1659",2006-08-08,-0.003901
"1660",2006-08-09,-0.004165
"1661",2006-08-10,0.003936
"1662",2006-08-11,-0.004552
"1663",2006-08-14,0.000695
"1664",2006-08-15,0.014926
"1665",2006-08-16,0.009373
"1666",2006-08-17,0.001454
"1667",2006-08-18,0.002968
"1668",2006-08-21,-0.003124
"1669",2006-08-22,0.001258
"1670",2006-08-23,-0.005159
"1671",2006-08-24,0.001257
"1672",2006-08-25,-0.000292
"1673",2006-08-28,0.005565
"1674",2006-08-29,0.003015
"1675",2006-08-30,0.001335
"1676",2006-08-31,0.000892
"1677",2006-09-01,0.005059
"1678",2006-09-05,0.00257
"1679",2006-09-06,-0.011469
"1680",2006-09-07,-0.005378
"1681",2006-09-08,0.002437
"1682",2006-09-11,-0.001584
"1683",2006-09-12,0.011411
"1684",2006-09-13,0.005111
"1685",2006-09-14,-0.00219
"1686",2006-09-15,0.002145
"1687",2006-09-18,0.001524
"1688",2006-09-19,-0.003259
"1689",2006-09-20,0.005183
"1690",2006-09-21,-0.004423
"1691",2006-09-22,-0.003776
"1692",2006-09-25,0.007915
"1693",2006-09-26,0.007254
"1694",2006-09-27,0.002109
"1695",2006-09-28,0.001863
"1696",2006-09-29,-0.00299
"1697",2006-10-02,-0.00389
"1698",2006-10-03,-0.000401
"1699",2006-10-04,0.012363
"1700",2006-10-05,0.005072
"1701",2006-10-06,-0.003112
"1702",2006-10-09,0.002159
"1703",2006-10-10,0.002247
"1704",2006-10-11,-0.003595
"1705",2006-10-12,0.010567
"1706",2006-10-13,0.003346
"1707",2006-10-16,0.004362
"1708",2006-10-17,-0.004576
"1709",2006-10-18,0.001011
"1710",2006-10-19,0.002379
"1711",2006-10-20,-0.000425
"1712",2006-10-23,0.005418
"1713",2006-10-24,0.000818
"1714",2006-10-25,0.004353
"1715",2006-10-26,0.006477
"1716",2006-10-27,-0.008193
"1717",2006-10-30,0.000333
"1718",2006-10-31,5.3e-05
"1719",2006-11-01,-0.008999
"1720",2006-11-02,-0.000135
"1721",2006-11-03,-0.000312
"1722",2006-11-06,0.011518
"1723",2006-11-07,0.001818
"1724",2006-11-08,0.003357
"1725",2006-11-09,-0.00464
"1726",2006-11-10,0.002155
"1727",2006-11-13,0.002257
"1728",2006-11-14,0.006933
"1729",2006-11-15,0.004008
"1730",2006-11-16,0.001138
"1731",2006-11-17,0.000214
"1732",2006-11-20,0.000481
"1733",2006-11-21,0.003124
"1734",2006-11-22,0.003
"1735",2006-11-24,-0.001904
"1736",2006-11-27,-0.014745
"1737",2006-11-28,0.003038
"1738",2006-11-29,0.00967
"1739",2006-11-30,0.001694
"1740",2006-12-01,-0.002826
"1741",2006-12-04,0.009992
"1742",2006-12-05,0.003862
"1743",2006-12-06,-0.001081
"1744",2006-12-07,-0.003428
"1745",2006-12-08,0.001159
"1746",2006-12-11,0.001969
"1747",2006-12-12,-0.002021
"1748",2006-12-13,0.001191
"1749",2006-12-14,0.007678
"1750",2006-12-15,1.6e-05
"1751",2006-12-18,-0.004988
"1752",2006-12-19,0.001873
"1753",2006-12-20,-0.000615
"1754",2006-12-21,-0.003813
"1755",2006-12-22,-0.004549
"1756",2006-12-26,0.004335
